id,source_idx,destination_idx,news_idx,is_fake_news,is_political_news
1149,111,339,769,True,False
1150,278,0,331,True,False
1151,373,306,837,True,True
1152,319,324,586,True,False
1153,494,220,152,True,False
1154,244,26,776,False,False
1155,184,333,269,True,True
1156,444,40,158,True,True
1157,384,106,203,True,False
1158,255,284,10,True,False
1159,292,371,500,True,False
1160,493,160,96,False,False
1161,5,218,679,True,False
1162,213,264,618,True,True
1163,80,177,623,False,True
1164,371,43,376,False,True
1165,151,61,258,True,False
1166,141,2,650,True,False
1167,112,15,557,False,True
1168,2,465,80,False,False
1169,319,134,848,True,True
1170,408,462,490,True,False
1171,180,104,763,True,True
1172,31,80,182,True,True
1173,428,471,122,True,True
1174,90,244,618,True,True
1175,185,219,276,True,True
1176,417,264,576,True,False
1177,400,424,949,False,False
1178,274,475,626,True,False
1179,249,234,425,False,False
1180,253,314,500,True,False
1181,257,345,244,False,False
1182,399,100,8,False,False
1183,198,488,148,False,False
1184,447,49,571,False,False
1185,262,214,675,True,False
1186,341,250,744,True,False
1187,485,269,739,False,True
1188,155,98,895,True,False
1189,269,14,350,False,False
1190,403,338,22,False,True
1191,359,149,275,False,False
1192,62,86,153,False,True
1193,429,474,204,False,False
1194,199,75,759,True,True
1195,395,231,950,False,False
1196,71,228,875,False,True
1197,278,398,494,True,False
1198,92,113,88,False,False
1199,207,91,113,False,False
1200,248,196,280,False,False
1201,228,275,132,True,False
1202,72,256,416,False,False
1203,194,487,56,True,True
1204,317,52,923,True,True
1205,142,356,537,True,False
1206,416,125,262,False,True
1207,99,374,174,False,True
1208,271,348,107,True,True
1209,242,352,503,False,False
1210,169,93,525,True,True
1211,197,318,760,True,True
1212,170,1,979,False,False
1213,224,278,100,True,True
1214,127,122,784,True,True
1215,349,380,806,False,False
1216,376,316,920,True,True
1217,106,423,379,True,True
1218,41,111,653,False,True
1219,338,28,531,True,True
1220,483,306,306,False,False
1221,180,186,718,False,False
1222,104,363,422,True,False
1223,370,336,349,False,True
1224,17,92,358,True,True
1225,387,14,539,True,False
1226,461,139,600,True,False
1227,273,333,500,True,False
1228,118,28,495,False,True
1229,493,205,101,True,True
1230,209,439,609,True,False
1231,82,32,582,False,True
1232,169,258,544,False,True
1233,11,418,536,False,False
1234,14,460,400,True,True
1235,286,209,741,True,False
1236,448,163,193,False,True
1237,375,157,216,False,False
1238,337,78,792,False,False
1239,245,232,290,False,False
1240,179,465,389,True,False
1241,94,199,637,True,True
1242,216,409,136,False,True
1243,410,441,708,False,True
1244,497,392,212,True,True
1245,368,228,455,True,False
1246,354,229,75,True,False
1247,237,297,49,True,True
1248,21,268,237,True,True
1249,200,156,768,True,True
1250,241,54,586,True,False
1251,245,126,399,False,False
1252,92,315,805,True,True
1253,498,332,583,True,True
1254,156,157,199,True,True
1255,81,94,495,False,True
1256,110,266,709,False,True
1257,251,433,968,True,True
1258,318,144,653,False,True
1259,452,241,864,False,True
1260,66,260,180,False,False
1261,243,78,522,True,True
1262,390,279,518,True,True
1263,126,135,578,True,True
1264,313,436,698,True,False
1265,330,82,428,False,True
1266,59,309,363,True,False
1267,196,228,810,False,False
1268,317,93,501,True,False
1269,329,423,546,False,False
1270,287,7,778,False,False
1271,457,225,566,True,True
1272,322,400,623,False,True
1273,268,68,502,True,True
1274,433,497,126,False,True
1275,318,459,249,True,True
1276,446,346,30,False,True
1277,191,65,177,True,True
1278,348,410,201,True,False
1279,308,205,544,False,True
1280,141,32,804,False,False
1281,221,92,19,False,False
1282,89,417,609,True,False
1283,428,30,719,False,True
1284,471,50,505,False,True
1285,336,214,725,True,True
1286,443,124,318,False,False
1287,67,253,352,True,False
1288,341,405,744,True,False
1289,315,246,717,True,True
1290,418,321,436,True,True
1291,77,61,82,True,True
1292,247,398,567,True,False
1293,478,200,537,True,False
1294,375,108,387,True,False
1295,146,64,480,False,True
1296,482,483,482,True,False
1297,91,355,923,True,True
1298,414,434,756,False,True
1299,393,436,698,True,False
1300,331,12,110,False,True
1301,222,458,904,True,False
1302,42,257,990,False,False
1303,489,15,164,True,True
1304,141,18,826,True,True
1305,350,371,895,True,False
1306,85,450,63,False,False
1307,276,487,93,True,False
1308,319,468,159,True,False
1309,8,493,580,False,True
1310,373,240,238,True,False
1311,193,29,866,False,True
1312,0,413,897,True,True
1313,343,42,310,True,True
1314,36,144,181,True,False
1315,29,189,976,False,True
1316,5,153,356,True,True
1317,460,382,82,True,True
1318,350,277,307,True,False
1319,242,419,185,True,False
1320,83,96,289,True,False
1321,415,305,165,False,True
1322,52,411,464,False,True
1323,58,220,90,True,False
1324,188,438,207,False,True
1325,140,40,885,False,False
1326,275,78,195,False,False
1327,278,474,475,True,True
1328,473,449,670,False,True
1329,161,99,56,True,True
1330,163,300,144,True,True
1331,421,177,26,False,True
1332,13,276,32,True,True
1333,165,4,547,False,True
1334,295,17,263,True,True
1335,491,368,795,True,True
1336,159,60,609,True,False
1337,195,425,633,False,True
1338,453,159,588,True,True
1339,275,123,57,False,False
1340,269,236,840,True,False
1341,47,78,390,True,False
1342,77,496,943,True,False
1343,267,40,743,False,True
1344,214,72,939,False,False
1345,226,209,565,False,True
1346,418,148,596,True,False
1347,92,408,516,True,True
1348,233,454,408,True,True
1349,448,346,259,True,True
1350,242,306,398,False,False
1351,5,211,243,False,True
1352,416,391,534,True,True
1353,325,420,116,True,False
1354,443,108,435,False,True
1355,390,382,834,False,True
1356,384,402,799,True,True
1357,195,101,670,False,True
1358,261,157,335,True,False
1359,395,339,672,True,False
1360,101,187,717,True,True
1361,493,283,18,False,True
1362,118,151,670,False,True
1363,67,486,58,True,True
1364,266,259,895,True,False
1365,98,180,237,True,True
1366,28,47,179,False,False
1367,350,275,545,True,True
1368,303,234,8,False,False
1369,341,126,84,False,True
1370,331,134,501,True,False
1371,469,273,473,True,True
1372,256,298,134,True,False
1373,381,141,383,True,True
1374,60,16,106,False,True
1375,280,282,606,False,True
1376,258,391,855,True,False
1377,277,181,824,True,False
1378,90,244,262,False,True
1379,488,396,196,True,False
1380,287,420,369,False,True
1381,288,481,744,True,False
1382,479,164,490,True,False
1383,352,204,121,True,False
1384,212,246,321,True,True
1385,350,478,844,True,False
1386,95,409,497,True,False
1387,413,8,199,True,True
1388,470,292,788,True,False
1389,446,445,461,False,False
1390,459,101,572,False,False
1391,74,183,868,False,False
1392,74,212,264,False,True
1393,350,308,843,False,False
1394,380,145,822,False,True
1395,88,17,267,False,False
1396,498,237,999,False,False
1397,323,208,254,False,True
1398,136,28,950,False,False
1399,455,466,393,True,False
1400,192,322,625,False,True
1401,483,393,824,True,False
1402,223,53,51,True,False
1403,139,240,639,True,False
1404,241,55,378,False,False
1405,240,481,890,False,False
1406,54,326,814,False,False
1407,64,249,545,True,True
1408,334,457,414,True,True
1409,341,224,391,True,False
1410,112,466,874,False,True
1411,396,101,166,False,True
1412,276,368,194,True,True
1413,221,478,259,True,True
1414,430,322,769,True,False
1415,450,410,235,True,True
1416,391,179,757,True,False
1417,378,195,855,True,False
1418,131,224,601,False,False
1419,219,62,596,True,False
1420,132,323,273,False,False
1421,294,390,294,False,True
1422,241,377,255,False,False
1423,473,174,347,False,False
1424,173,353,53,True,False
1425,476,434,806,False,False
1426,109,466,85,True,True
1427,243,72,498,True,False
1428,349,365,706,True,True
1429,123,482,673,True,True
1430,137,240,319,False,True
1431,224,252,986,True,False
1432,172,312,666,False,False
1433,180,475,782,False,False
1434,233,99,532,False,False
1435,468,313,955,False,True
1436,402,214,841,True,False
1437,169,244,820,True,True
1438,443,268,318,False,False
1439,87,135,746,False,False
1440,402,441,999,False,False
1441,387,428,517,True,True
1442,232,455,62,False,False
1443,380,83,219,True,True
1444,448,327,855,True,False
1445,351,481,930,True,True
1446,8,337,629,False,False
1447,365,319,266,True,True
1448,357,56,445,True,True
1449,460,212,564,True,True
1450,438,26,0,False,True
1451,247,471,170,False,False
1452,352,236,595,False,True
1453,443,187,610,True,False
1454,138,66,912,True,False
1455,341,0,190,False,False
1456,83,242,425,False,False
1457,372,382,342,True,False
1458,178,89,372,False,True
1459,389,112,132,True,False
1460,270,463,692,False,False
1461,417,114,590,True,False
1462,65,331,514,True,True
1463,429,381,7,True,True
1464,48,218,788,True,False
1465,417,161,376,False,True
1466,45,118,221,False,False
1467,454,33,756,False,True
1468,101,189,380,True,True
1469,60,7,263,True,True
1470,233,315,784,True,True
1471,375,258,766,True,True
1472,101,128,613,False,True
1473,165,96,14,False,True
1474,89,457,766,True,True
1475,262,365,720,True,True
1476,0,110,79,False,False
1477,387,285,447,True,True
1478,41,215,358,True,True
1479,478,113,574,False,False
1480,207,157,749,False,True
1481,492,408,202,True,True
1482,50,164,310,True,True
1483,7,135,936,True,False
1484,473,95,375,True,False
1485,28,371,745,False,False
1486,71,53,583,True,True
1487,346,405,373,False,False
1488,103,370,899,False,False
1489,251,64,195,False,False
1490,330,472,29,True,False
1491,183,358,471,True,True
1492,282,447,612,False,False
1493,478,342,551,True,True
1494,83,387,303,False,True
1495,249,138,238,True,False
1496,49,112,875,False,True
1497,296,122,955,False,True
1498,266,293,423,False,True
1499,460,126,86,False,False
1500,131,118,880,False,True
1501,101,273,353,False,False
1502,212,60,736,True,False
1503,242,255,581,False,True
1504,153,391,867,False,False
1505,282,302,561,False,False
1506,274,463,472,True,False
1507,365,470,325,True,True
1508,330,131,324,True,True
1509,486,497,151,True,True
1510,401,372,1,False,False
1511,245,237,96,False,False
1512,94,184,138,False,True
1513,432,330,504,False,True
1514,499,145,268,True,True
1515,187,492,827,True,False
1516,189,297,888,True,False
1517,93,317,921,True,True
1518,50,297,878,True,True
1519,211,187,366,True,True
1520,388,413,910,True,True
1521,416,276,284,False,True
1522,161,144,845,True,False
1523,472,489,870,False,True
1524,461,421,110,False,True
1525,80,50,87,True,True
1526,352,354,356,True,True
1527,262,264,85,True,True
1528,225,118,642,True,True
1529,108,140,715,False,True
1530,306,196,60,True,True
1531,436,476,317,False,False
1532,269,222,350,False,False
1533,268,246,219,True,True
1534,296,43,564,True,True
1535,91,424,773,True,False
1536,250,418,515,True,False
1537,93,147,240,True,False
1538,492,414,753,False,False
1539,430,31,882,True,False
1540,338,404,941,False,True
1541,456,198,338,False,True
1542,155,32,189,True,True
1543,372,35,245,False,True
1544,210,41,571,False,False
1545,123,235,430,False,True
1546,107,285,669,True,True
1547,285,386,949,False,False
1548,178,29,12,True,False
1549,191,384,171,False,True
1550,137,452,680,True,False
1551,129,282,41,True,False
1552,285,24,43,True,False
1553,412,479,174,False,True
1554,15,253,844,True,False
1555,54,21,285,True,True
1556,235,141,811,False,True
1557,267,439,108,True,True
1558,486,279,664,False,False
1559,135,86,320,False,False
1560,125,166,748,True,True
1561,64,279,257,False,True
1562,457,164,832,True,False
1563,148,54,229,True,True
1564,477,194,943,True,False
1565,39,0,728,True,False
1566,402,124,819,False,False
1567,175,306,348,False,False
1568,6,299,143,False,False
1569,146,142,607,False,False
1570,417,46,2,True,True
1571,167,498,674,True,True
1572,301,98,688,True,False
1573,87,211,604,True,False
1574,353,205,846,True,True
1575,138,137,873,False,False
1576,201,351,568,False,True
1577,109,449,495,False,True
1578,452,393,595,False,True
1579,123,138,774,False,False
1580,435,217,354,True,False
1581,480,180,944,True,False
1582,271,65,410,False,False
1583,199,105,148,False,False
1584,367,362,920,True,True
1585,320,79,19,False,False
1586,82,212,468,True,True
1587,31,274,763,True,True
1588,427,51,929,True,True
1589,353,97,733,True,True
1590,267,325,577,False,False
1591,188,432,251,True,False
1592,73,289,591,True,True
1593,304,256,51,True,False
1594,117,410,190,False,False
1595,153,213,968,True,True
1596,274,0,12,True,False
1597,353,236,648,True,False
1598,104,164,958,False,False
1599,61,265,800,True,True
1600,92,249,499,True,False
1601,411,60,457,True,False
1602,134,235,418,True,True
1603,272,446,739,False,True
1604,465,389,548,True,True
1605,466,37,173,True,True
1606,407,80,939,False,False
1607,321,357,605,False,False
1608,450,292,197,True,True
1609,120,346,171,False,True
1610,422,328,651,True,False
1611,410,275,914,False,False
1612,451,271,931,True,False
1613,438,46,261,True,False
1614,93,119,46,False,True
1615,65,490,791,False,False
1616,179,286,773,True,False
1617,62,341,823,False,True
1618,18,275,359,True,True
1619,132,389,487,True,False
1620,492,459,582,False,True
1621,447,262,13,False,False
1622,434,158,464,False,True
1623,67,377,739,False,True
1624,264,349,730,False,True
1625,310,182,950,False,False
1626,225,423,113,False,False
1627,374,226,991,True,False
1628,310,269,499,True,False
1629,225,5,211,False,True
1630,216,431,74,False,True
1631,254,430,618,True,True
1632,379,314,586,True,False
1633,179,172,435,False,True
1634,445,457,882,True,False
1635,439,11,744,True,False
1636,403,480,801,False,False
1637,174,429,12,True,False
1638,126,214,3,True,True
1639,285,437,246,True,False
1640,198,181,575,True,True
1641,181,268,405,True,False
1642,417,266,997,True,False
1643,1,450,677,True,False
1644,454,340,309,False,True
1645,483,86,786,False,False
1646,163,96,563,True,False
1647,10,158,969,True,True
1648,365,164,983,True,False
1649,124,92,695,True,True
1650,132,86,407,False,True
1651,101,106,629,False,False
1652,396,297,575,True,True
1653,38,188,475,True,True
1654,260,6,4,False,True
1655,169,482,711,True,False
1656,217,472,560,False,False
1657,399,302,482,True,False
1658,241,235,774,False,False
1659,262,298,142,False,True
1660,294,370,246,True,False
1661,386,336,196,True,False
1662,101,114,758,False,False
1663,482,286,663,True,False
1664,308,449,449,True,False
1665,119,419,211,False,True
1666,260,323,240,True,False
1667,179,99,883,True,False
1668,303,433,258,True,False
1669,168,68,172,True,True
1670,331,417,480,False,True
1671,235,281,846,True,True
1672,138,124,38,False,False
1673,130,123,41,True,False
1674,335,264,208,True,True
1675,423,377,175,False,False
